Provider_ID,Measure,Rate,Footnote,Start_Quarter,End_Quarter
390113,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390113,Air Embolism,0.000,,3Q2021,2Q2023
390113,Blood Incompatibility,0.000,,3Q2021,2Q2023
390113,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.357,,3Q2021,2Q2023
390114,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390114,Air Embolism,0.000,,3Q2021,2Q2023
390114,Blood Incompatibility,0.000,,3Q2021,2Q2023
390114,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390115,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390115,Air Embolism,0.000,,3Q2021,2Q2023
390115,Blood Incompatibility,0.000,,3Q2021,2Q2023
390115,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.331,,3Q2021,2Q2023
390116,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390116,Air Embolism,0.000,,3Q2021,2Q2023
390116,Blood Incompatibility,0.000,,3Q2021,2Q2023
390116,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390117,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390117,Air Embolism,0.000,,3Q2021,2Q2023
390117,Blood Incompatibility,0.000,,3Q2021,2Q2023
390117,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390123,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390123,Air Embolism,0.000,,3Q2021,2Q2023
390123,Blood Incompatibility,0.000,,3Q2021,2Q2023
390123,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.493,,3Q2021,2Q2023
390125,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390125,Air Embolism,0.000,,3Q2021,2Q2023
390125,Blood Incompatibility,0.000,,3Q2021,2Q2023
390125,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390127,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390127,Air Embolism,0.000,,3Q2021,2Q2023
390127,Blood Incompatibility,0.000,,3Q2021,2Q2023
390127,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.012,,3Q2021,2Q2023
390133,Foreign Object Retained After Surgery,0.030,,3Q2021,2Q2023
390133,Air Embolism,0.000,,3Q2021,2Q2023
390133,Blood Incompatibility,0.000,,3Q2021,2Q2023
390133,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.302,,3Q2021,2Q2023
390137,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390137,Air Embolism,0.000,,3Q2021,2Q2023
390137,Blood Incompatibility,0.000,,3Q2021,2Q2023
390137,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.443,,3Q2021,2Q2023
390138,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390138,Air Embolism,0.000,,3Q2021,2Q2023
390138,Blood Incompatibility,0.000,,3Q2021,2Q2023
390138,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.663,,3Q2021,2Q2023
390139,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390139,Air Embolism,0.000,,3Q2021,2Q2023
390139,Blood Incompatibility,0.000,,3Q2021,2Q2023
390139,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.513,,3Q2021,2Q2023
390142,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390142,Air Embolism,0.000,,3Q2021,2Q2023
390142,Blood Incompatibility,0.000,,3Q2021,2Q2023
390142,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.328,,3Q2021,2Q2023
390145,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390145,Air Embolism,0.000,,3Q2021,2Q2023
390145,Blood Incompatibility,0.000,,3Q2021,2Q2023
390145,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.989,,3Q2021,2Q2023
390146,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390146,Air Embolism,0.000,,3Q2021,2Q2023
390146,Blood Incompatibility,0.000,,3Q2021,2Q2023
390146,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390147,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390147,Air Embolism,0.000,,3Q2021,2Q2023
390147,Blood Incompatibility,0.000,,3Q2021,2Q2023
390147,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390150,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390150,Air Embolism,0.000,,3Q2021,2Q2023
390150,Blood Incompatibility,0.000,,3Q2021,2Q2023
390150,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390151,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390151,Air Embolism,0.000,,3Q2021,2Q2023
390151,Blood Incompatibility,0.000,,3Q2021,2Q2023
390151,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.270,,3Q2021,2Q2023
390153,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390153,Air Embolism,0.000,,3Q2021,2Q2023
390153,Blood Incompatibility,0.000,,3Q2021,2Q2023
390153,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.143,,3Q2021,2Q2023
390156,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390156,Air Embolism,0.000,,3Q2021,2Q2023
390156,Blood Incompatibility,0.000,,3Q2021,2Q2023
390156,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.740,,3Q2021,2Q2023
390157,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390157,Air Embolism,0.000,,3Q2021,2Q2023
390157,Blood Incompatibility,0.000,,3Q2021,2Q2023
390157,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390160,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390160,Air Embolism,0.000,,3Q2021,2Q2023
390160,Blood Incompatibility,0.000,,3Q2021,2Q2023
390160,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.381,,3Q2021,2Q2023
390162,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390162,Air Embolism,0.000,,3Q2021,2Q2023
390162,Blood Incompatibility,0.000,,3Q2021,2Q2023
390162,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390163,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390163,Air Embolism,0.000,,3Q2021,2Q2023
390163,Blood Incompatibility,0.000,,3Q2021,2Q2023
390163,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.055,,3Q2021,2Q2023
390164,Foreign Object Retained After Surgery,0.062,,3Q2021,2Q2023
390164,Air Embolism,0.000,,3Q2021,2Q2023
390164,Blood Incompatibility,0.000,,3Q2021,2Q2023
390164,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.616,,3Q2021,2Q2023
390168,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390168,Air Embolism,0.000,,3Q2021,2Q2023
390168,Blood Incompatibility,0.000,,3Q2021,2Q2023
390168,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.322,,3Q2021,2Q2023
390173,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390173,Air Embolism,0.000,,3Q2021,2Q2023
390173,Blood Incompatibility,0.000,,3Q2021,2Q2023
390173,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.524,,3Q2021,2Q2023
390174,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390174,Air Embolism,0.000,,3Q2021,2Q2023
390174,Blood Incompatibility,0.000,,3Q2021,2Q2023
390174,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.173,,3Q2021,2Q2023
390178,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390178,Air Embolism,0.000,,3Q2021,2Q2023
390178,Blood Incompatibility,0.000,,3Q2021,2Q2023
390178,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390179,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390179,Air Embolism,0.000,,3Q2021,2Q2023
390179,Blood Incompatibility,0.000,,3Q2021,2Q2023
390179,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.089,,3Q2021,2Q2023
390180,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390180,Air Embolism,0.000,,3Q2021,2Q2023
390180,Blood Incompatibility,0.000,,3Q2021,2Q2023
390180,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.400,,3Q2021,2Q2023
390183,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390183,Air Embolism,0.000,,3Q2021,2Q2023
390183,Blood Incompatibility,0.000,,3Q2021,2Q2023
390183,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390184,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390184,Air Embolism,0.000,,3Q2021,2Q2023
390184,Blood Incompatibility,0.000,,3Q2021,2Q2023
390184,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390185,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390185,Air Embolism,0.000,,3Q2021,2Q2023
390185,Blood Incompatibility,0.000,,3Q2021,2Q2023
390185,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.608,,3Q2021,2Q2023
390195,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390195,Air Embolism,0.000,,3Q2021,2Q2023
390195,Blood Incompatibility,0.000,,3Q2021,2Q2023
390195,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.721,,3Q2021,2Q2023
390198,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390198,Air Embolism,0.000,,3Q2021,2Q2023
390198,Blood Incompatibility,0.000,,3Q2021,2Q2023
390198,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.667,,3Q2021,2Q2023
390199,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390199,Air Embolism,0.000,,3Q2021,2Q2023
390199,Blood Incompatibility,0.000,,3Q2021,2Q2023
390199,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390201,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390201,Air Embolism,0.000,,3Q2021,2Q2023
390201,Blood Incompatibility,0.000,,3Q2021,2Q2023
390201,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390203,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390203,Air Embolism,0.000,,3Q2021,2Q2023
390203,Blood Incompatibility,0.000,,3Q2021,2Q2023
390203,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.407,,3Q2021,2Q2023
390204,Foreign Object Retained After Surgery,0.285,,3Q2021,2Q2023
390204,Air Embolism,0.000,,3Q2021,2Q2023
390204,Blood Incompatibility,0.000,,3Q2021,2Q2023
390204,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390211,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390211,Air Embolism,0.000,,3Q2021,2Q2023
390211,Blood Incompatibility,0.000,,3Q2021,2Q2023
390211,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.839,,3Q2021,2Q2023
390217,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390217,Air Embolism,0.000,,3Q2021,2Q2023
390217,Blood Incompatibility,0.000,,3Q2021,2Q2023
390217,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390219,Foreign Object Retained After Surgery,0.535,,3Q2021,2Q2023
390219,Air Embolism,0.000,,3Q2021,2Q2023
390219,Blood Incompatibility,0.000,,3Q2021,2Q2023
390219,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.605,,3Q2021,2Q2023
390222,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390222,Air Embolism,0.000,,3Q2021,2Q2023
390222,Blood Incompatibility,0.000,,3Q2021,2Q2023
390222,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.694,,3Q2021,2Q2023
390223,Foreign Object Retained After Surgery,0.123,,3Q2021,2Q2023
390223,Air Embolism,0.000,,3Q2021,2Q2023
390223,Blood Incompatibility,0.000,,3Q2021,2Q2023
390223,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.368,,3Q2021,2Q2023
390225,Foreign Object Retained After Surgery,0.354,,3Q2021,2Q2023
390225,Air Embolism,0.000,,3Q2021,2Q2023
390225,Blood Incompatibility,0.000,,3Q2021,2Q2023
390225,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390226,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390226,Air Embolism,0.000,,3Q2021,2Q2023
390226,Blood Incompatibility,0.000,,3Q2021,2Q2023
390226,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.159,,3Q2021,2Q2023
390228,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390228,Air Embolism,0.000,,3Q2021,2Q2023
390228,Blood Incompatibility,0.000,,3Q2021,2Q2023
390228,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.160,,3Q2021,2Q2023
390231,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390231,Air Embolism,0.000,,3Q2021,2Q2023
390231,Blood Incompatibility,0.000,,3Q2021,2Q2023
390231,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.337,,3Q2021,2Q2023
390233,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390233,Air Embolism,0.000,,3Q2021,2Q2023
390233,Blood Incompatibility,0.000,,3Q2021,2Q2023
390233,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.243,,3Q2021,2Q2023
390237,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390237,Air Embolism,0.000,,3Q2021,2Q2023
390237,Blood Incompatibility,0.000,,3Q2021,2Q2023
390237,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.640,,3Q2021,2Q2023
390256,Foreign Object Retained After Surgery,0.094,,3Q2021,2Q2023
390256,Air Embolism,0.000,,3Q2021,2Q2023
390256,Blood Incompatibility,0.000,,3Q2021,2Q2023
390256,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.283,,3Q2021,2Q2023
390258,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390258,Air Embolism,0.000,,3Q2021,2Q2023
390258,Blood Incompatibility,0.000,,3Q2021,2Q2023
390258,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.888,,3Q2021,2Q2023
390265,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390265,Air Embolism,0.000,,3Q2021,2Q2023
390265,Blood Incompatibility,0.000,,3Q2021,2Q2023
390265,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.256,,3Q2021,2Q2023
390266,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390266,Air Embolism,0.000,,3Q2021,2Q2023
390266,Blood Incompatibility,0.000,,3Q2021,2Q2023
390266,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390267,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390267,Air Embolism,0.000,,3Q2021,2Q2023
390267,Blood Incompatibility,0.000,,3Q2021,2Q2023
390267,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390268,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390268,Air Embolism,0.000,,3Q2021,2Q2023
390268,Blood Incompatibility,0.000,,3Q2021,2Q2023
390268,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.210,,3Q2021,2Q2023
390270,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390270,Air Embolism,0.095,,3Q2021,2Q2023
390270,Blood Incompatibility,0.000,,3Q2021,2Q2023
390270,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.285,,3Q2021,2Q2023
390272,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390272,Air Embolism,0.000,,3Q2021,2Q2023
390272,Blood Incompatibility,0.000,,3Q2021,2Q2023
390272,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390278,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390278,Air Embolism,0.000,,3Q2021,2Q2023
390278,Blood Incompatibility,0.000,,3Q2021,2Q2023
390278,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390304,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390304,Air Embolism,0.000,,3Q2021,2Q2023
390304,Blood Incompatibility,0.000,,3Q2021,2Q2023
390304,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390307,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390307,Air Embolism,0.000,,3Q2021,2Q2023
390307,Blood Incompatibility,0.000,,3Q2021,2Q2023
390307,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390316,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390316,Air Embolism,0.000,,3Q2021,2Q2023
390316,Blood Incompatibility,0.000,,3Q2021,2Q2023
390316,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390322,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390322,Air Embolism,0.000,,3Q2021,2Q2023
390322,Blood Incompatibility,0.000,,3Q2021,2Q2023
390322,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390323,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390323,Air Embolism,0.000,,3Q2021,2Q2023
390323,Blood Incompatibility,0.000,,3Q2021,2Q2023
390323,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390324,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390324,Air Embolism,0.000,,3Q2021,2Q2023
390324,Blood Incompatibility,0.000,,3Q2021,2Q2023
390324,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.052,,3Q2021,2Q2023
390325,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390325,Air Embolism,0.000,,3Q2021,2Q2023
390325,Blood Incompatibility,0.000,,3Q2021,2Q2023
390325,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.190,,3Q2021,2Q2023
390326,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390326,Air Embolism,0.000,,3Q2021,2Q2023
390326,Blood Incompatibility,0.000,,3Q2021,2Q2023
390326,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.396,,3Q2021,2Q2023
390327,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390327,Air Embolism,0.000,,3Q2021,2Q2023
390327,Blood Incompatibility,0.000,,3Q2021,2Q2023
390327,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390328,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390328,Air Embolism,0.000,,3Q2021,2Q2023
390328,Blood Incompatibility,0.000,,3Q2021,2Q2023
390328,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.371,,3Q2021,2Q2023
390329,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390329,Air Embolism,0.000,,3Q2021,2Q2023
390329,Blood Incompatibility,0.000,,3Q2021,2Q2023
390329,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390330,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390330,Air Embolism,0.000,,3Q2021,2Q2023
390330,Blood Incompatibility,0.000,,3Q2021,2Q2023
390330,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.194,,3Q2021,2Q2023
390331,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390331,Air Embolism,0.000,,3Q2021,2Q2023
390331,Blood Incompatibility,0.000,,3Q2021,2Q2023
390331,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390332,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390332,Air Embolism,0.000,,3Q2021,2Q2023
390332,Blood Incompatibility,0.000,,3Q2021,2Q2023
390332,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.393,,3Q2021,2Q2023
390333,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390333,Air Embolism,0.000,,3Q2021,2Q2023
390333,Blood Incompatibility,0.000,,3Q2021,2Q2023
390333,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390334,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390334,Air Embolism,0.000,,3Q2021,2Q2023
390334,Blood Incompatibility,0.000,,3Q2021,2Q2023
390334,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390335,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390335,Air Embolism,0.000,,3Q2021,2Q2023
390335,Blood Incompatibility,0.000,,3Q2021,2Q2023
390335,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.470,,3Q2021,2Q2023
390336,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390336,Air Embolism,0.000,,3Q2021,2Q2023
390336,Blood Incompatibility,0.000,,3Q2021,2Q2023
390336,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.038,,3Q2021,2Q2023
390337,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390337,Air Embolism,0.000,,3Q2021,2Q2023
390337,Blood Incompatibility,0.000,,3Q2021,2Q2023
390337,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390338,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390338,Air Embolism,0.000,,3Q2021,2Q2023
390338,Blood Incompatibility,0.000,,3Q2021,2Q2023
390338,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
390339,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
390339,Air Embolism,0.000,,3Q2021,2Q2023
390339,Blood Incompatibility,0.000,,3Q2021,2Q2023
390339,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
410004,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
410004,Air Embolism,0.000,,3Q2021,2Q2023
410004,Blood Incompatibility,0.000,,3Q2021,2Q2023
410004,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.104,,3Q2021,2Q2023
410005,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
410005,Air Embolism,0.000,,3Q2021,2Q2023
410005,Blood Incompatibility,0.000,,3Q2021,2Q2023
410005,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
410006,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
410006,Air Embolism,0.000,,3Q2021,2Q2023
410006,Blood Incompatibility,0.000,,3Q2021,2Q2023
410006,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.429,,3Q2021,2Q2023
410007,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
410007,Air Embolism,0.000,,3Q2021,2Q2023
410007,Blood Incompatibility,0.000,,3Q2021,2Q2023
410007,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.557,,3Q2021,2Q2023
410008,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
410008,Air Embolism,0.000,,3Q2021,2Q2023
410008,Blood Incompatibility,0.000,,3Q2021,2Q2023
410008,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.509,,3Q2021,2Q2023
410009,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
410009,Air Embolism,0.000,,3Q2021,2Q2023
410009,Blood Incompatibility,0.000,,3Q2021,2Q2023
410009,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.846,,3Q2021,2Q2023
410010,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
410010,Air Embolism,0.000,,3Q2021,2Q2023
410010,Blood Incompatibility,0.000,,3Q2021,2Q2023
410010,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
410011,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
