"ENROLLMENT ID","ADDRESS LINE 1","ADDRESS LINE 2","CITY","STATE","ZIP CODE","PRACTICE LOCATION TYPE","LOCATION OTHER TYPE TEXT"
O20131212000346,433 PLAZA STREET,OUR LADY OF ANGELS HOSPITAL,BOGALUSA,LA,704273729,OTHER HOSPITAL PRACTICE LOCATION,
O20131212000346,617 AVENUE F,OUR LADY OF THE ANGELS CLINIC,BOGALUSA,LA,704273637,OTHER HOSPITAL PRACTICE LOCATION,
O20131213000351,419 HOLIDAY COURT,SUITE 200,WARRENTON,VA,201864370,OTHER HOSPITAL PRACTICE LOCATION,
O20131213000351,419 HOLIDAY CT,STE 200,WARRENTON,VA,201864370,OTHER HOSPITAL PRACTICE LOCATION,PHYSICAL MEDICINE & REHAB DEPT.
O20131213000351,493 BLACKWELL RD,STE 317A,WARRENTON,VA,201862628,OTHER HOSPITAL PRACTICE LOCATION,SLEEP CENTER
O20131213000351,493 BLACKWELL ROAD,SUITE 104,WARRENTON,VA,201862628,OTHER HOSPITAL PRACTICE LOCATION,
O20131213000351,493 BLACKWELL ROAD,SUITE 119,WARRENTON,VA,201862628,OTHER HOSPITAL PRACTICE LOCATION,
O20131213000351,6735 SUFFIELD LN,,WARRENTON,VA,201877284,OTHER HOSPITAL PRACTICE LOCATION,PHYSICAL MEDICINE AND REHAB
O20131213000351,7915 LAKE MANASSAS DR,,GAINESVILLE,VA,201553258,OTHER HOSPITAL PRACTICE LOCATION,PHYSICAL MEDICINE AND REHAB
O20131227001227,12412 TIMBERLAND BLVD,STE 300,FORT WORTH,TX,762445228,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT PHP AND IOP
O20131227001227,2820 S UNIVERSITY DR,,FORT WORTH,TX,761290001,OTHER HOSPITAL PRACTICE LOCATION,
O20131227001227,4935 S COLLINS ST,STE 101,ARLINGTON,TX,760181106,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT PHP AND IOP
O20131227001227,6421 CAMP BOWIE BLVD,,FORT WORTH,TX,761165401,OTHER HOSPITAL PRACTICE LOCATION,
O20131230000537,11420 BROOKSHIRE AVE,,DOWNEY,CA,90241,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT SERVICES-REHAB
O20131231001730,509 S CHESTNUT ST,,LUFKIN,TX,759014956,OTHER HOSPITAL PRACTICE LOCATION,IOP
O20140108001316,112 MEDICAL PARK LN,,HUNTSVILLE,TX,773404971,OTHER HOSPITAL PRACTICE LOCATION,RADIATION ONCOLOGY
O20140108001316,122 MEDICAL PARK LN,STE B,HUNTSVILLE,TX,773404902,OTHER HOSPITAL PRACTICE LOCATION,SLEEP DIAGNOSITCS
O20140108001316,135 VISION PARK BLVD,,SHENANDOAH,TX,773843001,OTHER HOSPITAL PRACTICE LOCATION,RADIATION ONCOLOGY
O20140108001316,2006 S LOOP 336 W,STE 400,CONROE,TX,773043314,OTHER HOSPITAL PRACTICE LOCATION,RADIOLOGY
O20140108001316,"540 I45 SOUTH, SUITE C",ASPIRE DIAGNOSTIC IMAGING,HUNTSVILLE,TX,773405721,OTHER HOSPITAL PRACTICE LOCATION,
O20140108001316,540 INTERSTATE 45 S,STE B,HUNTSVILLE,TX,773405721,OTHER HOSPITAL PRACTICE LOCATION,PHYSICAL THERAPY
O20140109000365,800 S MOHAWK DR,STE D,ERWIN,TN,376502124,OPT EXTENSION SITE,
O20140109001727,2475 CANAL ST,STE 106,NEW ORLEANS,LA,701196549,OTHER HOSPITAL PRACTICE LOCATION,
O20140120000208,100 MALTON RD,STE 2,NEGAUNEE,MI,498662002,OTHER HOSPITAL PRACTICE LOCATION,
O20140123000490,56720 CALUMET AVE,,CALUMET,MI,499131967,OTHER HOSPITAL PRACTICE LOCATION,
O20140123000490,600 MACINNES DR,,HOUGHTON,MI,499311144,OTHER HOSPITAL PRACTICE LOCATION,
O20140123000490,921 W SHARON AVE,,HOUGHTON,MI,499311921,OTHER HOSPITAL PRACTICE LOCATION,EXPRESS CARE
O20140123000490,945 9TH ST,,LAKE LINDEN,MI,499451100,OTHER HOSPITAL PRACTICE LOCATION,
O20140127000031,115 CASS AVE,# 2,WOONSOCKET,RI,028954705,OTHER HOSPITAL PRACTICE LOCATION,
O20140127000031,116 EDDIE DOWLING HWY,,NORTH SMITHFIELD,RI,028967327,OTHER HOSPITAL PRACTICE LOCATION,
O20140127000031,186 CASS AVE,,WOONSOCKET,RI,028954712,OTHER HOSPITAL PRACTICE LOCATION,
O20140127000031,20 CUMBERLAND HILL RD,,WOONSOCKET,RI,028954883,OTHER HOSPITAL PRACTICE LOCATION,
O20140127000031,2140 MENDON RD,,CUMBERLAND,RI,028643843,OTHER HOSPITAL PRACTICE LOCATION,
O20140127000031,400 PUTNAM PIKE,,SMITHFIELD,RI,029172408,OTHER HOSPITAL PRACTICE LOCATION,
O20140207001499,NORTH CROMWELL ROAD,CIBECUE HEALTH CENTER,CIBECUE,AZ,85911,OTHER HOSPITAL PRACTICE LOCATION,
O20140211000906,1115 S MAIN ST,,BLUFFTON,IN,467143616,OTHER HOSPITAL PRACTICE LOCATION,
O20140211000906,26 VICTORY NOLL DR,,HUNTINGTON,IN,467500037,OTHER HOSPITAL PRACTICE LOCATION,
O20140211000906,2700 LAFAYETTE ST,STE 70,FORT WAYNE,IN,468061141,OTHER HOSPITAL PRACTICE LOCATION,
O20140211000906,2710 LAKE AVE,,FORT WAYNE,IN,468055412,OTHER HOSPITAL PRACTICE LOCATION,
O20140211000906,788 W CONNEXION WAY,,COLUMBIA CITY,IN,467251046,OTHER HOSPITAL PRACTICE LOCATION,
O20140211000906,809 HIGH ST,,DECATUR,IN,467332324,OTHER HOSPITAL PRACTICE LOCATION,
O20140211000906,909 E STATE BLVD,,FORT WAYNE,IN,468053404,OTHER HOSPITAL PRACTICE LOCATION,
O20140212000969,832 S MAIN ST,STE 3,ORRVILLE,OH,446672208,OTHER HOSPITAL PRACTICE LOCATION,
O20140221000817,105 COUNTRY VIEW DR,STE #200,ROANOKE,TX,762622057,OTHER HOSPITAL PRACTICE LOCATION,
O20140221000817,1450 N PRESTON RD,STE 40,PROSPER,TX,75078,OPT EXTENSION SITE,
O20140221000817,1940 BEDFORD RD,,BEDFORD,TX,760215707,OPT EXTENSION SITE,
O20140221000817,250 HIGHWAY 377,STE 300,ARGYLE,TX,76226,OTHER HOSPITAL PRACTICE LOCATION,PROVIDER BASED LOCATION
O20140221000817,26795 US HIGHWAY 380 E,STE 100A,AUBREY,TX,762277860,OTHER HOSPITAL PRACTICE LOCATION,
O20140221000817,2817 S MAYHILL RD,STE 120,DENTON,TX,762085967,OTHER HOSPITAL PRACTICE LOCATION,OPT PROVIDER BASED
O20140221000817,4901 GOLDEN TRIANGLE BLVD,STE 131,FORT WORTH,TX,762444483,OPT EXTENSION SITE,
O20140221000817,601 FERGUSON PKWY,STE 300,ANNA,TX,754094757,OPT EXTENSION SITE,
O20140226001733,450 E SIGLER AVE,STE C,MEMPHIS,MO,635551726,OTHER HOSPITAL PRACTICE LOCATION,PART OF HOSPITAL
O20140227001236,700 N SACRAMENTO BLVD,STE 300,CHICAGO,IL,606121078,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS DEPARTMENT
O20140305000713,401 DEVON PL,STE 101,KENT,OH,442406481,OTHER HOSPITAL PRACTICE LOCATION,HOPD LAB AND RADIOLOGY
O20140305000713,9318 STATE ROUTE 14,STE 1D,STREETSBORO,OH,442415224,OPT EXTENSION SITE,
O20140305000713,9318 STATE ROUTE 14,STE 1E,STREETSBORO,OH,442415224,OTHER HOSPITAL PRACTICE LOCATION,ANCILLARY SERVICES
O20140305000713,9318 STATE ROUTE 14,STE 1F,STREETSBORO,OH,442415224,OTHER HOSPITAL PRACTICE LOCATION,
O20140305000713,9318 STATE ROUTE 14,STE 1G,STREETSBORO,OH,442415224,OTHER HOSPITAL PRACTICE LOCATION,
O20140305000713,9318 STATE ROUTE 14,STE 2D,STREETSBORO,OH,442415224,OTHER HOSPITAL PRACTICE LOCATION,
O20140305000713,9318 STATE ROUTE 14,STE 3F,STREETSBORO,OH,442415224,OTHER HOSPITAL PRACTICE LOCATION,
O20140305000713,9318 STATE ROUTE 14,STE C,STREETSBORO,OH,442415224,OTHER HOSPITAL PRACTICE LOCATION,
O20140312000236,2061 HOSPITAL DR,,SEDRO WOOLLEY,WA,982844327,OTHER HOSPITAL PRACTICE LOCATION,
O20140319000847,1401 W MAIN ST,,FREMONT,MI,494121486,OTHER HOSPITAL PRACTICE LOCATION,
O20140319000847,211 W PINE LAKE DR,,NEWAYGO,MI,493378029,OTHER HOSPITAL PRACTICE LOCATION,
O20140319000847,230 W OAK ST,,FREMONT,MI,494121526,OTHER HOSPITAL PRACTICE LOCATION,
O20140401000245,127 E RIVERSIDE DR,STE 104,AUSTIN,TX,787041271,HOSPITAL PSYCHIATRIC UNIT,
O20140401000245,1335 E WHITESTONE BLVD,STE 200,CEDAR PARK,TX,786137598,HOSPITAL PSYCHIATRIC UNIT,
O20140401000245,5610 E CENTRAL TEXAS EXPY,STE 4,KILLEEN,TX,765435600,HOSPITAL PSYCHIATRIC UNIT,
O20140404000099,1 OFFICE PKWY,,EAST PROVIDENCE,RI,029141643,OTHER HOSPITAL PRACTICE LOCATION,
O20140404000099,1539 ATWOOD AVE,,JOHNSTON,RI,029193262,OTHER HOSPITAL PRACTICE LOCATION,
O20140404000099,50 MAUDE ST,,PROVIDENCE,RI,029084325,OTHER HOSPITAL PRACTICE LOCATION,
O20140404001794,877 CHALKSTONE AVE,,N PROVIDENCE,RI,029084728,HOSPITAL REHABILITATION UNIT,
O20140410000722,2621 GROVE AVE,,RICHMOND,VA,232204308,HOSPITAL PSYCHIATRIC UNIT,
O20140421000767,1310 34TH ST N,STE D,TEXAS CITY,TX,775906571,OTHER HOSPITAL PRACTICE LOCATION,HOPD-OFF CAMPUS
O20140421000767,1310 E LEAGUE CITY PKWY,,LEAGUE CITY,TX,775736008,OTHER HOSPITAL PRACTICE LOCATION,EMERGENCY DEPARTMENT
O20140421000767,18100 HOUSTON METHODIST DR,STE 125,HOUSTON,TX,770584603,OTHER HOSPITAL PRACTICE LOCATION,HOPD-ON CAMPUS
O20140421000767,18100 HOUSTON METHODIST DR,STE 150,HOUSTON,TX,770584600,OTHER HOSPITAL PRACTICE LOCATION,
O20140421000767,18100 HOUSTON METHODIST DR,STE 250,HOUSTON,TX,770583631,OTHER HOSPITAL PRACTICE LOCATION,HOPD-ON CAMPUS
O20140421000767,18100 HOUSTON METHODIST DR,STE 300,HOUSTON,TX,770584603,OTHER HOSPITAL PRACTICE LOCATION,HOPD-ON CAMPUS
O20140421000767,18123 UPPER BAY RD,STE 110,HOUSTON,TX,770583877,OTHER HOSPITAL PRACTICE LOCATION,HOPD-OFF CAMPUS
O20140421000767,2020 NASA PKWY,STE 100,HOUSTON,TX,770583690,OTHER HOSPITAL PRACTICE LOCATION,HOPD-ON CAMPUS
O20140421000767,2220 E LEAGUE CITY PKWY,STE 100,LEAGUE CITY,TX,775732100,OTHER HOSPITAL PRACTICE LOCATION,HOPD-OFF CAMPUS
O20140421000767,3701 CENTER ST,,DEER PARK,TX,775366103,OTHER HOSPITAL PRACTICE LOCATION,HOPD-OFF CAMPUS
O20140421000767,505 S FRIENDSWOOD DR,STE 101,FRIENDSWOOD,TX,775462254,OTHER HOSPITAL PRACTICE LOCATION,HOPD-OFF CAMPUS
O20140421000767,6243 FAIRMONT PKWY,STE 105,PASADENA,TX,775054046,OTHER HOSPITAL PRACTICE LOCATION,HOPD-OFF CAMPUS
O20140424001743,1317 JEFFERSON ST,,LAFAYETTE,LA,705017921,OTHER HOSPITAL PRACTICE LOCATION,COMMUNITY CENTER
O20140424001743,401 SAINT JULIEN AVE,,LAFAYETTE,LA,705064621,OTHER HOSPITAL PRACTICE LOCATION,
O20140424001743,4212 W CONGRESS ST,STE 1403,LAFAYETTE,LA,705066780,OTHER HOSPITAL PRACTICE LOCATION,
O20140429000002,10 WHITE POPLAR CT,,ELON,NC,272449427,,
O20140429000002,2014 LITHO PL,STE 201,FAYETTEVILLE,NC,283042518,OTHER HOSPITAL PRACTICE LOCATION,
O20140429000002,2076 NC HIGHWAY 42 W,STE 300,CLAYTON,NC,275205303,OTHER HOSPITAL PRACTICE LOCATION,ON HOSPITAL CAMPUS LOCATION- CLAYTON
O20140429000002,2138 NC HIGHWAY 42 W,,CLAYTON,NC,275205300,OTHER HOSPITAL PRACTICE LOCATION,PBD IS A REMOTE LOCATION OF HOSPITAL
O20140429000002,514 N BRIGHTLEAF BLVD,STE 900,SMITHFIELD,NC,275774407,OTHER HOSPITAL PRACTICE LOCATION,
O20140429000002,514 N BRIGHTLEAF BOULEVARD,SUITE 1100,SMITHFIELD,NC,275774407,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL BASED PRACTICE LOCATION
O20140429000002,514 N BRIGHTLEAF BOULEVARD,SUITE 1120,SMITHFIELD,NC,275774407,OTHER HOSPITAL PRACTICE LOCATION,
O20140429000002,514 N BRIGHTLEAF BOULEVARD,SUITE 1131,SMITHFIELD,NC,275774407,OTHER HOSPITAL PRACTICE LOCATION,
O20140429000002,514 N BRIGHTLEAF BOULEVARD,SUITE 1302,SMITHFIELD,NC,275774407,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL BASED PRACTICE LOCATION
O20140429000002,514 N BRIGHTLEAF BOULEVARD,SUITE 1700,SMITHFIELD,NC,275774407,OTHER HOSPITAL PRACTICE LOCATION,
O20140429000002,515 N BRIGHTLEAF BLVD,STE 1702,SMITHFIELD,NC,275774407,OTHER HOSPITAL PRACTICE LOCATION,HOPSTIAL BASED CLINIC-ON CAMPUS
O20140501000129,1701 MEDICAL PARK DRIVE,,WILSON,NC,278932788,OTHER HOSPITAL PRACTICE LOCATION,
O20140501000129,1703 MEDICAL PARK DRIVE,,WILSON,NC,278932788,OTHER HOSPITAL PRACTICE LOCATION,
O20140501000129,1711 MEDICAL PARK DRIVE,,WILSON,NC,278932788,OTHER HOSPITAL PRACTICE LOCATION,
O20140501000129,6321 DEANS ST,,BAILEY,NC,278078641,OTHER HOSPITAL PRACTICE LOCATION,CLINIC
O20140501001408,815 ATLANTIC AVE STE 100,,ALAMEDA,CA,945012298,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT PROVIDER BASED DEPARTMENT (OFF CAMPUS)
O20140507000416,5646 READ BLVD,SUITE 200,NEW ORLEANS,LA,701273106,OTHER HOSPITAL PRACTICE LOCATION,ON CAMPUS
O20140508000158,1301 W 12TH AVE,STE 110,EMPORIA,KS,668012587,OTHER HOSPITAL PRACTICE LOCATION,
O20140508000158,1301 W 12TH AVE,STE 207,EMPORIA,KS,668012589,OTHER HOSPITAL PRACTICE LOCATION,
O20140508000158,1301 W 12TH AVE,STE 301,EMPORIA,KS,668012590,OTHER HOSPITAL PRACTICE LOCATION,
O20140508000158,1301 W 12TH AVE STE 105,NEWMAN REGIONAL HEALTH ORTHOPEDIC AND SPORTS MEDICINE,EMPORIA,KS,668012588,OTHER HOSPITAL PRACTICE LOCATION,
O20140508000158,1301 W 12TH AVE STE 301,NEWMAN REGIONAL HEALTH FAMILY MEDICINE,EMPORIA,KS,668012590,OTHER HOSPITAL PRACTICE LOCATION,
O20140508000158,1301 W 12TH AVE STE 301,NEWMAN REGIONAL HEALTH SURGICAL SPECIALISTS,EMPORIA,KS,668012590,OTHER HOSPITAL PRACTICE LOCATION,
O20140509001778,105 COMMERCIAL BLVD,STE E,ELIZABETH CITY,NC,279098966,OPT EXTENSION SITE,
O20140509001778,1144 N ROAD ST,STE 200,ELIZABETH CITY,NC,279093473,OTHER HOSPITAL PRACTICE LOCATION,PROVIDER-BASED LOCATION
O20140509001778,1240 N ROAD ST,,ELIZABETH CITY,NC,279093336,OPT EXTENSION SITE,
O20140509001778,130 COMMUNITY WAY,,BARCO,NC,279179559,OPT EXTENSION SITE,
O20140509001778,5136 N CROATAN HWY,,KITTY HAWK,NC,279493988,OPT EXTENSION SITE,
O20140509001778,905 THUNDER ROAD,SUITE 100,ELIZABETH CITY,NC,279097672,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL-BASED OUTPATIENT DEPT
O20140509001778,905 THUNDER ROAD,SUITE 120,ELIZABETH CITY,NC,279097672,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL-BASED OUTPATIENT DEPT
O20140509001778,905 THUNDER ROAD,SUITE 150,ELIZABETH CITY,NC,279097672,OTHER HOSPITAL PRACTICE LOCATION,PROVIDER-BASED LOCATION
O20140523000414,1 JILL COURT,RWJ SPORTS MEDICINE AND PHYSICAL THERAPY,HILLSBOROUGH,NJ,088441936,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT DEPARTMENT OF HOSPITAL
O20140523000414,1 PATRIOTS PARK,RWJ SPORTS MEDICINE AND PHYSICAL THERAPY,BRIDGEWATER,NJ,088073454,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT DEPARTMENT OF HOSPITAL
O20140523000414,295 RT 202/31,RWJ SPORTS MEDICINE AND PHYSICAL THERAPY,FLEMINGTON,NJ,088222000,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT DEPARTMENT OF HOSPITAL
O20140523000414,331 US HIGHWAY ROUTE 206 2ND FLOOR,RWJ SLEEP LIFE,HILLSBOROUGH,NJ,088444781,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT DEPARTMENT OF HOSPITAL
O20140523000414,361 STATE ROUTE 31 BUILDING C SUITE 804,RWJ SPORTS MEDICINE AND PHYSICAL THERAPY,FLEMINGTON,NJ,088222000,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT DEAPARTMENT OF HOSPITAL
O20140523000414,743 ALEXANDER ROAD,SUITE 2 RWJ SPORTS MEDICINE AND PHYSICAL THERAPY,PRINCETON,NJ,085406328,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT PROVIDER-BASED DEPARTMENT- EXCEPTED OFF-CAMPUS
O20140523000720,117N MECHANIC ST,,CARTHAGE,NY,136191252,OTHER HOSPITAL PRACTICE LOCATION,
O20140523000720,21986 COLE RD,,CARTHAGE,NY,136199595,OTHER HOSPITAL PRACTICE LOCATION,
O20140523000720,3 BRIDGE ST,,CARTHAGE,NY,136191360,OTHER HOSPITAL PRACTICE LOCATION,
O20140523000720,32787 US ROUTE 11,,PHILADELPHIA,NY,13673,OTHER HOSPITAL PRACTICE LOCATION,
O20140523000720,36500 STATE ROUTE 26,,CARTHAGE,NY,136199506,OTHER HOSPITAL PRACTICE LOCATION,
O20140523000720,9508 ARTZ ROAD,,BEAVER RIVER,NY,13305,OTHER HOSPITAL PRACTICE LOCATION,
O20140603001956,"11370 ANDERSON STREET, SUITE B-800",,LOMA LINDA,CA,923542804,OTHER HOSPITAL PRACTICE LOCATION,
O20140603001956,2195 CLUB CENTER DR G,,SAN BERNARDINO,CA,924084162,OTHER HOSPITAL PRACTICE LOCATION,
O20140603001956,250 E CAROLINE ST STE E,,SAN BERNARDINO,CA,924083758,OTHER HOSPITAL PRACTICE LOCATION,
O20140612000546,1305 CROWLEY RAYNE HWY,"2ND FLOOR, EAST WING",CROWLEY,LA,70526,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT HOSPITAL DEPARTMENT
O20140612000546,1325 WRIGHT AVE,STE G,CROWLEY,LA,705262226,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT HOSPITAL DEPARTMENT
O20140612000546,1325 WRIGHT AVE,STE H,CROWLEY,LA,705262226,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT HOSPITAL DEPARTMENT
O20140624001220,1828 E FLORENCE BLVD,BLDG C STE 139,CASA GRANDE,AZ,851224783,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT PBD ON CAMPUS
O20140624001220,1828 E FLORENCE BLVD,STE 108,CASA GRANDE,AZ,851224783,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT PBD ON CAMPUS
O20140624001220,1828 E FLORENCE BLVD BLDG A STE 115,,CASA GRANDE,AZ,851224783,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT PBD ON CAMPUS
O20140707001716,1 CEDAR CREST,MEDICAL SUITE 2,POMPTON PLAINS,NJ,074442100,OTHER HOSPITAL PRACTICE LOCATION,CEDAR CREST
O20140707001716,242 W PARKWAY,,POMPTON PLAINS,NJ,074441029,OTHER HOSPITAL PRACTICE LOCATION,
O20140707001716,242 W PARKWAY,# 1,POMPTON PLAINS,NJ,074441029,OTHER HOSPITAL PRACTICE LOCATION,
O20140707001716,3025 PARAMUS PARK MALL,,PARAMUS,NJ,076523550,OTHER HOSPITAL PRACTICE LOCATION,OP ADULT PT PARAMUS
O20140707001716,97 W PARKWAY,,POMPTON PLAINS,NJ,074441647,OTHER HOSPITAL PRACTICE LOCATION,
O20140709001712,12 EXECUTIVE PARK DR NE,,ATLANTA,GA,303292206,OPT EXTENSION SITE,
O20140714000550,1776 HIGHWAY 287 N,STE 100,MANSFIELD,TX,760637628,OTHER HOSPITAL PRACTICE LOCATION,SECONDARY LOCATION
O20140714000550,3095 KINGSWOOD BLVD,STE 100,GRAND PRAIRIE,TX,750524501,OTHER HOSPITAL PRACTICE LOCATION,SECONDARY LOCATION
O20140729000840,175 TRYON RD,,RUTHERFORDTON,NC,281393015,OTHER HOSPITAL PRACTICE LOCATION,
O20140729000840,2270 COLLEGE AVE,STE 341,FOREST CITY,NC,280432469,OTHER HOSPITAL PRACTICE LOCATION,REHAB CENTER
O20140804000664,1401 MORRIS DR,,OKMULGEE,OK,744476429,OTHER HOSPITAL PRACTICE LOCATION,LONG TERM ACUTE CARE
O20140806000880,35700 WARREN RD,,WESTLAND,MI,481853808,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT CLINIC
O20140811000295,1005 CITY AVE N,,RIPLEY,MS,386631414,OTHER HOSPITAL PRACTICE LOCATION,INTENSIVE OUTPATIENT PROGRAM
O20140815001836,2121 COLORADO AVE,STE B,TURLOCK,CA,953822012,OTHER HOSPITAL PRACTICE LOCATION,ON-CAMPUS SPECIALTY CARE - BEHAVIORAL
O20140815001836,2121 COLORADO AVE,STE C,TURLOCK,CA,953822012,OTHER HOSPITAL PRACTICE LOCATION,ON-CAMPUS MULTI-SPECIALTY
O20140815001836,880 E TUOLUMNE RD,STE 101,TURLOCK,CA,953821549,OTHER HOSPITAL PRACTICE LOCATION,STANFORD EMANUEL RADIATION ONCOLOGY
O20140815001836,880 E TUOLUMNE RD,STE 102,TURLOCK,CA,953821549,OTHER HOSPITAL PRACTICE LOCATION,ON-CAMPUS PET CT SCAN
O20140815001836,880 E TUOLUMNE RD,STE 103,TURLOCK,CA,953821549,OTHER HOSPITAL PRACTICE LOCATION,ON-CAMPUS MEDICAL ONCOLOGY
O20140815001836,880 E TUOLUMNE RD,STE 201,TURLOCK,CA,953821550,OTHER HOSPITAL PRACTICE LOCATION,SPECIALTY CARE - SURGERY
O20140815001836,880 E TUOLUMNE RD,STE 202,TURLOCK,CA,953821550,OTHER HOSPITAL PRACTICE LOCATION,ON-CAMPUS WOMEN'S DIAGNOSTIC CENTER
O20140822000183,921 AVE TITO CASTRO,,PONCE,PR,007164717,HOSPITAL REHABILITATION UNIT,
O20140827001587,14 MEDICAL PARK LOOP,,SYLVA,NC,287795221,OTHER HOSPITAL PRACTICE LOCATION,HARRIS REGIONAL CANCER CENTER
O20140827001587,176 WALMART PLAZA,,SYLVA,NC,287795808,OTHER HOSPITAL PRACTICE LOCATION,HARRIS REGIONAL HOSPITAL URGENT CARE
O20140827001587,55 HOLLY SPRINGS PARK DRIVE,,FRANKLIN,NC,287340719,OTHER HOSPITAL PRACTICE LOCATION,WESTERN CAROLINA PHYSICIAN PRACTICES
O20140827001587,70 WESTCARE DR,STE 404,SYLVA,NC,287795279,OTHER HOSPITAL PRACTICE LOCATION,HARRIS PULMONARY AND SLEEP CENTER
O20140827001587,80 HEALTHCARE DR,STE 101,SYLVA,NC,287795127,OTHER HOSPITAL PRACTICE LOCATION,ON-CAMPUS LOCATION OF THE HOSPITAL
O20140827001587,80 HEALTHCARE DR,STE 203,SYLVA,NC,287795146,OTHER HOSPITAL PRACTICE LOCATION,ORTHOPEDICS AND SPORTS MEDICINE
O20140827001587,98 DOCTORS DR,STE 100,SYLVA,NC,287794502,OTHER HOSPITAL PRACTICE LOCATION,HARRIS UROLOGY
O20140827001587,98 DOCTORS DRIVE,SUITE 110,SYLVA,NC,287794502,OTHER HOSPITAL PRACTICE LOCATION,
O20140827001587,98 DOCTORS DRIVE,SUITE 200,SYLVA,NC,287794502,OTHER HOSPITAL PRACTICE LOCATION,HARRIS MEDICAL ASSOCIATES
O20140903001162,2 WAKE ROBIN RD,,LINCOLN,RI,028654295,OTHER HOSPITAL PRACTICE LOCATION,
O20140903001162,40 BROAD ST,,PAWTUCKET,RI,028602920,OTHER HOSPITAL PRACTICE LOCATION,
O20140903001162,466 PUTNAM PIKE,,GREENVILLE,RI,028283000,OTHER HOSPITAL PRACTICE LOCATION,
O20140904002279,1150 E SHERMAN BLVD,,MUSKEGON,MI,494441871,OTHER HOSPITAL PRACTICE LOCATION,PRACTICE OFFICE
O20140904002279,1150 E SHERMAN BLVD,STE 1100,MUSKEGON,MI,494444607,OTHER HOSPITAL PRACTICE LOCATION,INTERNAL MEDICINE PRACTICE
O20140904002279,1150 E SHERMAN BLVD,STE 1175,MUSKEGON,MI,494441885,OTHER HOSPITAL PRACTICE LOCATION,PROVIDER BASED
O20140904002279,1150 E SHERMAN BLVD,STE 2100,MUSKEGON,MI,494444608,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS REHAB
O20140904002279,1150 E SHERMAN BLVD,STE 2400,MUSKEGON,MI,494441886,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS NEUROSCIENCE AND OSTEOPATHIC MEDICINE
O20140904002279,1150 E SHERMAN BLVD,SUITE 1200,MUSKEGON,MI,494441867,OTHER HOSPITAL PRACTICE LOCATION,"RADIOLOGY, PULMONARY, VASCULAR AND LABORATORY"
O20140904002279,1212 E SHERMAN BLVD,,MUSKEGON,MI,494441879,OTHER HOSPITAL PRACTICE LOCATION,PROVIDER BASED
O20140904002279,1223 MERCY DR,,MUSKEGON,MI,494441829,OTHER HOSPITAL PRACTICE LOCATION,"PROVIDER BASED OFF CAMPUS - PRIMARY CARE, CARDIOLOGY"
O20140904002279,1277 MERCY DR,,MUSKEGON,MI,494444605,OTHER HOSPITAL PRACTICE LOCATION,NEUROSCIENCE LOCATION
O20140904002279,1310 WISCONSIN ST,STE 100,GRAND HAVEN,MI,494172472,OTHER HOSPITAL PRACTICE LOCATION,PROVIDER BASED
O20140904002279,1310 WISCONSIN ST,STE 103,GRAND HAVEN,MI,494172472,OTHER HOSPITAL PRACTICE LOCATION,PROVIDER BASED
O20140904002279,1310 WISCONSIN ST,STE 200,GRAND HAVEN,MI,494172472,OTHER HOSPITAL PRACTICE LOCATION,OFF CAMPUS PB DEPARTMENT
O20140904002279,1310 WISCONSIN ST,STE 301,GRAND HAVEN,MI,494172472,OTHER HOSPITAL PRACTICE LOCATION,PROVIDER BASED PRACTICE
O20140904002279,1400 MERCY DR,STE 50,MUSKEGON,MI,494441819,OTHER HOSPITAL PRACTICE LOCATION,REHAB
O20140904002279,1445 SHELDON RD,STE 301,GRAND HAVEN,MI,494172479,OTHER HOSPITAL PRACTICE LOCATION,OBGYN PRACTICE LOCATION
O20140904002279,15151 STANTON ST,,WEST OLIVE,MI,494608543,OTHER HOSPITAL PRACTICE LOCATION,HOPD
O20140904002279,1560 E SHERMAN BLVD,STE 125,MUSKEGON,MI,494441850,OTHER HOSPITAL PRACTICE LOCATION,PROVIDER BASED
